-1.011952862613889597e-03,-1.011952862613868563e-03,-1.011952862613868997e-03,-1.011952862613868780e-03,-1.011952862613868780e-03,-1.011952862613868563e-03,-1.011952862613868780e-03,-1.011952862613868780e-03,-1.011952862613870081e-03,-1.011952862613870081e-03,-1.011952862613869865e-03,-1.011952862613869865e-03,-1.011952862613868563e-03,-1.011952862613870732e-03,-1.011952862613870515e-03,-1.011952862613870515e-03,-1.011952862613870515e-03,-1.011952862613868780e-03,-1.011952862613869214e-03,-1.011952862613866178e-03,-1.011952862613866178e-03,-1.011952862613868780e-03,-1.011952862613869648e-03,-1.011952862613869214e-03,-1.011952862613869648e-03,-1.011952862613869648e-03,-1.011952862613869648e-03,-1.011952862613866395e-03,-1.011952862613868780e-03,-1.011952862613868563e-03,-1.011952862613868347e-03,-1.011952862613868130e-03,-1.011952862613868130e-03,-1.011952862613868130e-03,-1.011952862613868130e-03,-1.011952862613868780e-03,-1.011952862613868347e-03,-1.011952862613868780e-03,-1.011952862613868347e-03,-1.011952862613868347e-03,-1.011952862613868347e-03,-1.011952862613868130e-03,-1.011952862613868130e-03,-1.011952862613868130e-03,-1.011952862613868347e-03,-1.011952862613868780e-03,-1.011952862613868347e-03,-1.011952862613868780e-03,-1.011952862613868997e-03,-1.011952862613868347e-03,-1.011952862613868997e-03,-1.011952862613868347e-03,-1.011952862613868347e-03,-1.011952862613868997e-03,-1.011952862613868347e-03,-1.011952862613868997e-03,-1.011952862613868347e-03,-1.011952862613868347e-03,-1.011952862613868347e-03,-1.011952862613870515e-03,-1.011952862613870732e-03,-1.011952862613870732e-03,-1.011952862613870732e-03,-1.011952862613870732e-03
-6.470736497718344990e-04,-6.470736497722918154e-04,-6.470736497717047200e-04,-6.470736497717362702e-04,-6.470736497717323671e-04,-6.470736497717318250e-04,-6.470736497717286808e-04,-6.470736497717284640e-04,-7.372309610188824882e-04,-6.181181595301898056e-04,-5.872292120045103942e-04,-5.872292120045110447e-04,-5.845262242331912940e-04,-5.981103535721930126e-04,-5.872457041327095156e-04,-6.125341502610887013e-04,-6.125341502610852319e-04,-5.845262242331881498e-04,-5.899573144238256291e-04,-6.157006699595862385e-04,-6.157006699595862385e-04,-5.845262242331847888e-04,-5.927108831517133086e-04,-5.899573144238214007e-04,-5.927108831517141760e-04,-5.927108831517151517e-04,-5.927108831517141760e-04,-6.157006699595853711e-04,-5.845262242331906435e-04,-6.025927306029326379e-04,-6.519409779111276677e-04,-6.405458568952138165e-04,-6.405458568952138165e-04,-6.405458568952138165e-04,-6.405458568952137081e-04,-6.130502296590866363e-04,-6.405458568952142502e-04,-6.130502296590865279e-04,-6.405458568952142502e-04,-6.405458568952142502e-04,-6.405458568952142502e-04,-6.405458568952106723e-04,-6.405458568952138165e-04,-6.405458568952139249e-04,-6.405458568952143586e-04,-6.130502296590901058e-04,-6.405458568952142502e-04,-6.130502296590899973e-04,-6.130502296590901058e-04,-6.405458568952143586e-04,-6.130502296590901058e-04,-6.405458568952177197e-04,-6.405458568952177197e-04,-6.130502296590901058e-04,-6.405458568952177197e-04,-6.130502296590901058e-04,-6.405458568952177197e-04,-6.405458568952113229e-04,-6.405458568952142502e-04,-5.872457041327095156e-04,-6.854959838422344017e-04,-6.854959838422326670e-04,-6.854959838422328838e-04,-6.854959838422334259e-04
9.514567741535513148e-05,9.514567741595188991e-05,9.514567741598018759e-05,9.514567741542166084e-05,9.514567741493767299e-05,9.514567741593325518e-05,9.514567741509409626e-05,9.514567741547318754e-05,-4.263181087142870612e-03,6.746927754946514160e-05,5.137645146852410911e-05,5.137645146856143277e-05,5.022130305800735864e-05,5.653383366014521152e-05,5.138362926906231941e-05,6.472185186689896706e-05,6.472185186690514701e-05,5.022130305846340796e-05,5.258599044111725616e-05,6.672367260083263260e-05,6.672367260080044535e-05,5.022130305846462091e-05,5.385385409198910995e-05,5.258599044105416237e-05,5.385385409196565053e-05,5.385385409199026869e-05,5.385385409196754788e-05,6.672367260082882434e-05,5.022130305846881542e-05,1.284930314538454410e-03,1.351877234249893652e-04,8.767625924584680059e-05,8.767625924585875391e-05,8.767625924585684301e-05,8.767625924586921647e-05,2.442900488431264637e-04,8.767625924583250267e-05,2.442900488431511293e-04,8.767625924586498808e-05,8.767625924586649241e-05,8.767625924585460684e-05,8.767625924583949577e-05,8.767625924584677348e-05,8.767625924583568751e-05,8.767625924584547244e-05,2.442900488431413173e-04,8.767625924584108142e-05,2.442900488431594234e-04,2.442900488431321016e-04,8.767625924583076795e-05,2.442900488431373057e-04,8.767625924585841510e-05,8.767625924586344309e-05,2.442900488431267348e-04,8.767625924586188455e-05,2.442900488431367636e-04,8.767625924585292633e-05,8.767625924585520315e-05,8.767625924585111029e-05,5.138362926905253448e-05,1.790345290522148592e-04,1.790345290522084353e-04,1.790345290522549204e-04,1.790345290522085708e-04
-4.372470316420300164e-05,-4.372470316410777480e-05,-4.372470316459412757e-05,-4.372470316413084121e-05,-4.372470316386859981e-05,-4.372470316418742978e-05,-4.372470316359854537e-05,-4.372470316398315932e-05,5.697184186246604179e-04,-3.051941159779072559e-05,-2.304587317649073783e-05,-2.304587317689623960e-05,-2.251350485241910589e-05,-2.543217037508047152e-05,-2.304918327703553527e-05,-2.924626000180662513e-05,-2.924626000188668669e-05,-2.251350485035835265e-05,-2.360402870363367733e-05,-3.018317405582338943e-05,-3.018317405582610332e-05,-2.251350485031632627e-05,-2.418989158802232591e-05,-2.360402870361819695e-05,-2.418989158810431870e-05,-2.418989158807767105e-05,-2.418989158805834853e-05,-3.018317405584440601e-05,-2.251350485025844004e-05,2.671046960769472064e-03,-6.446172169653836457e-05,-4.012438269888307212e-05,-4.012438269886627377e-05,-4.012438269886929598e-05,-4.012438269887328042e-05,2.166483362983512306e-04,-4.012438269887498126e-05,2.166483362983477070e-04,-4.012438269888683973e-05,-4.012438269888002280e-05,-4.012438269887874887e-05,-4.012438269889184061e-05,-4.012438269887814578e-05,-4.012438269886391563e-05,-4.012438269887268411e-05,2.166483362983631297e-04,-4.012438269887794927e-05,2.166483362983885001e-04,2.166483362983735110e-04,-4.012438269888654157e-05,2.166483362983664094e-04,-4.012438269884884522e-05,-4.012438269886861835e-05,2.166483362983695807e-04,-4.012438269887735296e-05,2.166483362983883645e-04,-4.012438269889481539e-05,-4.012438269888925208e-05,-4.012438269887170155e-05,-2.304918327702036322e-05,-8.632876622003599119e-05,-8.632876622003234557e-05,-8.632876622002235735e-05,-8.632876622003332135e-05
4.464856290645112481e-04,4.464856290646978935e-04,4.464856290650641370e-04,4.464856290631226562e-04,4.464856290629515148e-04,4.464856290645603625e-04,4.464856290648221431e-04,4.464856290646988151e-04,-1.856766466424573589e-03,2.975647738832650326e-04,2.195413407541165916e-04,2.195413407540208837e-04,2.141000913938317929e-04,2.442007738523244240e-04,2.195752315602802931e-04,2.843524466313659830e-04,2.843524466313289032e-04,2.141000913940291719e-04,2.252663757838338271e-04,2.943486017055649794e-04,2.943486017055716472e-04,2.141000913939971066e-04,2.312979919787860243e-04,2.252663757838564598e-04,2.312979919787682976e-04,2.312979919787435236e-04,2.312979919787743149e-04,2.943486017055852539e-04,2.141000913940177607e-04,-1.500279767277531637e-03,7.078103171319824732e-04,4.046555708932944649e-04,4.046555708933118663e-04,4.046555708933120832e-04,4.046555708933093185e-04,4.453111838121685492e-04,4.046555708932985849e-04,4.453111838121724523e-04,4.046555708932978801e-04,4.046555708932986391e-04,4.046555708932933265e-04,4.046555708933064995e-04,4.046555708932879055e-04,4.046555708932873092e-04,4.046555708932908328e-04,4.453111838121527740e-04,4.046555708933163658e-04,4.453111838121815596e-04,4.453111838121562977e-04,4.046555708932845987e-04,4.453111838121645376e-04,4.046555708932904533e-04,4.046555708932927844e-04,4.453111838121677360e-04,4.046555708933026506e-04,4.453111838121630740e-04,4.046555708932880139e-04,4.046555708932669804e-04,4.046555708933275873e-04,2.195752315603137408e-04,1.034839552267617559e-03,1.034839552267604549e-03,1.034839552267603465e-03,1.034839552267614957e-03
1.130880984788399709e-17,-5.955271624972990672e-17,2.736178391784665444e-17,-6.643644575044917227e-17,-1.223092121324829702e-16,2.883112697188536225e-17,9.795450290396905991e-17,-1.601353900332315647e-17,-2.180053621249927951e-16,1.989007713439592964e-16,1.589655694454946878e-16,2.309290781048982829e-17,-2.911266684420912003e-17,-2.481370779711784428e-16,6.856535360238448572e-17,-2.164604693420717234e-16,-7.204614439713946638e-17,-1.740017768557982311e-16,6.173923725019732879e-17,-6.239342182915294674e-17,1.146063909293576603e-16,-2.418371049809714779e-17,-5.988270764343927299e-17,-1.038380162439863796e-16,1.320717103967880444e-16,-6.473459187043534785e-17,-4.090869718052771059e-17,1.305603231614688291e-16,1.543545224838237738e-17,9.927158154454388160e-17,1.391732711105713289e-16,6.707404132313083043e-17,3.547960484878399514e-17,3.151303272792974955e-17,1.165103863226435368e-16,1.866816721340565008e-16,7.727197414183263351e-17,6.821431750586329714e-17,5.075025630276858426e-17,-5.348176157468681547e-17,9.611333266636036360e-17,3.289721061695083453e-16,8.164881493050242104e-16,3.655529783360439087e-16,1.433072788576567277e-15,3.568316626534672375e-16,-4.189820740654952828e-16,6.786853685693859675e-17,1.023869173927413054e-16,6.362342485357391763e-17,1.081074886412721313e-16,6.517077327449997927e-17,6.458853079552101011e-17,1.002106408029049969e-16,6.393719363684381667e-17,1.005468352715828126e-16,6.630920564919216427e-17,6.377647134240793539e-17,6.334535975673427250e-17,6.062239783976176247e-17,4.077072841999323724e-03,4.077072841999498931e-03,4.077072841999553575e-03,4.077072841999550105e-03
-1.321995882502979185e-04,-1.321995882526136388e-04,-1.321995882531113147e-04,-1.321995882527377258e-04,-1.321995882536771869e-04,-1.321995882526507727e-04,-1.321995882531844713e-04,-1.321995882527101328e-04,1.040055837455231154e-04,-6.846931682770203821e-05,-4.570319059538260865e-05,-4.570319059710552787e-05,-4.425540503398580467e-05,-5.258495745628474403e-05,-4.571227272309395762e-05,-6.471185236057244727e-05,-6.471185236373678618e-05,-4.425540503253049365e-05,-4.724890653448296404e-05,-6.792409897002565174e-05,-6.792409896983331427e-05,-4.425540503230088673e-05,-4.890283689176694651e-05,-4.724890653464180643e-05,-4.890283689174194888e-05,-4.890283689174701074e-05,-4.890283689169085585e-05,-6.792409896991786849e-05,-4.425540503215130749e-05,7.745851011147893909e-05,-4.610150511502597581e-04,-1.111615152056341248e-04,-1.111615152056203147e-04,-1.111615152056285276e-04,-1.111615152056160999e-04,-4.164408344587148180e-04,-1.111615152056148937e-04,-4.164408344587316774e-04,-1.111615152056420665e-04,-1.111615152056340435e-04,-1.111615152056018562e-04,-1.111615152056444925e-04,-1.111615152056449126e-04,-1.111615152056265760e-04,-1.111615152056488022e-04,-4.164408344587245217e-04,-1.111615152056239739e-04,-4.164408344587372068e-04,-4.164408344587582403e-04,-1.111615152056258171e-04,-4.164408344587253348e-04,-1.111615152056237977e-04,-1.111615152056607690e-04,-4.164408344587151433e-04,-1.111615152056261288e-04,-4.164408344587021871e-04,-1.111615152056466744e-04,-1.111615152056252343e-04,-1.111615152056258577e-04,-4.571227272315039712e-05,3.231282563806834370e-03,3.231282563806854753e-03,3.231282563806879039e-03,3.231282563806908963e-03
-2.719221098319903309e-16,-1.318167435201102632e-16,7.414211037514978981e-17,-2.448433372622286864e-16,-2.402811347274365511e-16,-2.745606562906357523e-16,1.036244405039449650e-16,-1.122542376529684382e-16,-1.253820824976051641e-16,5.034131346576416219e-16,3.812967031917433078e-16,9.867666526624656273e-17,-3.711922774906809957e-16,2.296268468769985512e-16,-1.581560306674948918e-16,-1.968406162462512316e-16,-1.113589505802063978e-16,-7.534853921323434460e-17,1.933020569333885061e-16,-3.367307052698598712e-16,1.245300938781846531e-16,-8.732538289468997471e-17,-2.359970575057199577e-16,6.078210130103893318e-17,1.339664539795557458e-16,-2.372674326890519721e-16,-1.794289449633518706e-16,1.805773825800383408e-16,-4.075062176228862668e-16,3.909408947273530654e-17,9.459653738691547637e-17,1.073912159626714014e-16,2.044201766286279361e-16,7.320952033141863282e-17,7.463821567122422108e-17,-1.283837041953879101e-16,1.981792562499443198e-16,-2.164464953699896305e-16,2.413954464814484561e-16,1.909712533000728337e-16,2.690926849718482266e-16,4.091148377531505156e-16,3.601676612821541876e-16,3.314090378436316767e-16,3.875458459476801660e-16,-3.280034286838709036e-16,6.864907000685722378e-15,1.030269604148880809e-16,-4.697162736605113958e-17,2.214612437321849336e-16,-1.338224454446525197e-16,2.257788773314380729e-16,2.272754888412940748e-16,-1.561260628415488451e-16,2.215094361403915264e-16,-9.045770863769643084e-17,2.266140439597703025e-16,2.188424130766606810e-16,2.258178187197296691e-16,2.339277295904191299e-16,8.478952732695562912e-16,8.597298591103720685e-16,8.801770491043417002e-16,8.695266515801315463e-16
3.431926471765853019e-04,3.431926471767518354e-04,3.431926471767999197e-04,3.431926471760325214e-04,3.431926471774504410e-04,3.431926471761586142e-04,3.431926471770244580e-04,3.431926471761089035e-04,-1.981408334985584722e-04,1.615493499430447374e-04,1.047366355474082204e-04,1.047366355490661553e-04,1.012201621682636232e-04,1.216868144682540706e-04,1.047587383504480719e-04,1.522418825348842376e-04,1.522418825308965691e-04,1.012201621665640686e-04,1.085062331499958994e-04,1.604933840962183690e-04,1.604933840967045795e-04,1.012201621663599268e-04,1.125573060994626578e-04,1.085062331495738466e-04,1.125573060997306861e-04,1.125573060997458243e-04,1.125573060996852039e-04,1.604933840963885887e-04,1.012201621673018681e-04,-2.693043678320077949e-04,2.605764383517766587e-03,2.795475030572916225e-04,2.795475030573358580e-04,2.795475030573226849e-04,2.795475030573128187e-04,3.175279525811422650e-03,2.795475030573292986e-04,3.175279525811521095e-03,2.795475030572985614e-04,2.795475030573043619e-04,2.795475030573558615e-04,2.795475030572906468e-04,2.795475030573127103e-04,2.795475030573006756e-04,2.795475030573529342e-04,3.175279525811520662e-03,2.795475030573418211e-04,3.175279525811513723e-03,3.175279525811491171e-03,2.795475030573382974e-04,3.175279525811569668e-03,2.795475030573231728e-04,2.795475030572843042e-04,3.175279525811515024e-03,2.795475030572893999e-04,3.175279525811485100e-03,2.795475030573085903e-04,2.795475030573336354e-04,2.795475030573200828e-04,1.047587383504330286e-04,-1.360816639633712685e-03,-1.360816639633727430e-03,-1.360816639633693603e-03,-1.360816639633753667e-03
-1.074515130642912999e-04,-1.074515130648562235e-04,-1.074515130656090799e-04,-1.074515130653792833e-04,-1.074515130659435563e-04,-1.074515130648276683e-04,-1.074515130651161203e-04,-1.074515130647156431e-04,5.368360464536469539e-05,-4.801778810832703695e-05,-3.068895768663600277e-05,-3.068895768674469404e-05,-2.963056501188052286e-05,-3.582586564426642892e-05,-3.069561654902729000e-05,-4.518913480384604111e-05,-4.518913480376482759e-05,-2.963056501239317092e-05,-3.182576197514477243e-05,-4.774234400658995594e-05,-4.774234400490662365e-05,-2.963056501794643751e-05,-3.305002682794503418e-05,-3.182576197698919006e-05,-3.305002682589666457e-05,-3.305002682550228603e-05,-3.305002682631822270e-05,-4.774234400618742555e-05,-2.963056501218593923e-05,-1.886101428591826254e-04,-4.012426091526272165e-03,-8.595221193083826870e-05,-8.595221193082410631e-05,-8.595221193082345579e-05,-8.595221193084916494e-05,4.372291570911220580e-03,-8.595221193080655579e-05,4.372291570911250938e-03,-8.595221193083302388e-05,-8.595221193083498899e-05,-8.595221193080572909e-05,-8.595221193083539557e-05,-8.595221193082233093e-05,-8.595221193079130920e-05,-8.595221193080734184e-05,4.372291570911320327e-03,-8.595221193081967464e-05,4.372291570911363695e-03,4.372291570911291704e-03,-8.595221193082658642e-05,4.372291570911341144e-03,-8.595221193082802299e-05,-8.595221193081484994e-05,4.372291570911247469e-03,-8.595221193080347937e-05,4.372291570911204968e-03,-8.595221193082702011e-05,-8.595221193079064512e-05,-8.595221193083601898e-05,-3.069561654886739051e-05,2.859884545204000364e-04,2.859884545204053490e-04,2.859884545203956996e-04,2.859884545204161369e-04
4.775941819622960558e-04,4.775941819630841623e-04,4.775941819626787249e-04,4.775941819618874200e-04,4.775941819639439347e-04,4.775941819622094822e-04,4.775941819628275859e-04,4.775941819626649556e-04,-1.852584745351327263e-04,1.925384499038928056e-04,1.199486020039303863e-04,1.199486020034345671e-04,1.156195277966222087e-04,1.412202918353992775e-04,1.199758839001874067e-04,1.807656381852523872e-04,1.807656381884141918e-04,1.156195277989632451e-04,1.246144684997440959e-04,1.917410970010311963e-04,1.917410970005126766e-04,1.156195277968268247e-04,1.296580205210816307e-04,1.246144684996957133e-04,1.296580205216504031e-04,1.296580205217548660e-04,1.296580205215329840e-04,1.917410970007433948e-04,1.156195277978623191e-04,-8.708172133211500247e-06,-2.947906385344228018e-03,3.678992478967535082e-04,3.678992478967390341e-04,3.678992478967569777e-04,3.678992478967337758e-04,-1.811271881746566968e-03,3.678992478967352936e-04,-1.811271881746634839e-03,3.678992478967396847e-04,3.678992478967285174e-04,3.678992478967117122e-04,3.678992478967067791e-04,3.678992478967120375e-04,3.678992478967349142e-04,3.678992478967267284e-04,-1.811271881746576509e-03,3.678992478967427746e-04,-1.811271881746585833e-03,-1.811271881746565450e-03,3.678992478967732949e-04,-1.811271881746644597e-03,3.678992478967008160e-04,3.678992478967129591e-04,-1.811271881746597326e-03,3.678992478967306858e-04,-1.811271881746649801e-03,3.678992478967577366e-04,3.678992478967426662e-04,3.678992478967420157e-04,1.199758839002561586e-04,-7.463443369531814163e-04,-7.463443369531725258e-04,-7.463443369531969204e-04,-7.463443369532116655e-04
-1.181286929582475807e-03,-1.181286929581251742e-03,-1.181286929581655499e-03,-1.181286929580730675e-03,-1.181286929583828674e-03,-1.181286929581211844e-03,-1.181286929580865983e-03,-1.181286929581338045e-03,2.781928929038312453e-04,-3.709399879628041030e-04,-2.199008924320625807e-04,-2.199008924291733988e-04,-2.113025040139252040e-04,-2.631786230995172208e-04,-2.199552504363663102e-04,-3.467474248168839874e-04,-3.467474248174975374e-04,-2.113025040147187587e-04,-2.292287409547644444e-04,-3.707797712053285564e-04,-3.707797712060935695e-04,-2.113025040153168588e-04,-2.393829892545070121e-04,-2.292287409546854332e-04,-2.393829892540928197e-04,-2.393829892538696096e-04,-2.393829892542080162e-04,-3.707797712057108461e-04,-2.113025040153860038e-04,1.490549512725105241e-04,1.587196408743736693e-03,-8.219417294319205421e-04,-8.219417294319295410e-04,-8.219417294319252042e-04,-8.219417294318982076e-04,1.156498673730653026e-03,-8.219417294319158801e-04,1.156498673730700514e-03,-8.219417294318908350e-04,-8.219417294319001591e-04,-8.219417294319138201e-04,-8.219417294319254210e-04,-8.219417294319388652e-04,-8.219417294319714996e-04,-8.219417294319175064e-04,1.156498673730687286e-03,-8.219417294319494903e-04,1.156498673730753856e-03,1.156498673730697478e-03,-8.219417294319349620e-04,1.156498673730702248e-03,-8.219417294319550198e-04,-8.219417294319448283e-04,1.156498673730689888e-03,-8.219417294319154464e-04,1.156498673730629824e-03,-8.219417294319428767e-04,-8.219417294319198916e-04,-8.219417294318859561e-04,-2.199552504364209540e-04,8.410439973322690480e-04,8.410439973322106095e-04,8.410439973322543028e-04,8.410439973322468218e-04
5.019504762247267845e-04,5.019504762234037326e-04,5.019504762238408829e-04,5.019504762235417515e-04,5.019504762243589147e-04,5.019504762232476075e-04,5.019504762228531747e-04,5.019504762230017104e-04,-5.401055221506172247e-05,9.436611794007732524e-05,5.240677456666417093e-05,5.240677456695447283e-05,5.016059867266532988e-05,6.407842837165881559e-05,5.242103075421641905e-05,8.775332175008074601e-05,8.775332174796995346e-05,5.016059867261532784e-05,5.486354701577558481e-05,9.490488458270516527e-05,9.490488457999323682e-05,5.016059867625706129e-05,5.756199036004980746e-05,5.486354701475362262e-05,5.756199036162018621e-05,5.756199036487841703e-05,5.756199036041401130e-05,9.490488458007059465e-05,5.016059867252615898e-05,2.723787395361709491e-04,-2.174929053648746340e-04,2.701858685391916198e-04,2.701858685389233340e-04,2.701858685389644794e-04,2.701858685389394344e-04,-3.158749602394906827e-04,2.701858685390210748e-04,-3.158749602394781059e-04,2.701858685390605939e-04,2.701858685389551553e-04,2.701858685389265866e-04,2.701858685389307607e-04,2.701858685389737494e-04,2.701858685389715809e-04,2.701858685389021920e-04,-3.158749602394164691e-04,2.701858685389024631e-04,-3.158749602394377194e-04,-3.158749602394382073e-04,2.701858685389951081e-04,-3.158749602394616261e-04,2.701858685389780320e-04,2.701858685389721773e-04,-3.158749602394102891e-04,2.701858685389294055e-04,-3.158749602394472062e-04,2.701858685389812303e-04,2.701858685389509269e-04,2.701858685390165753e-04,5.242103075397786747e-05,-1.350097523505721221e-04,-1.350097523505725287e-04,-1.350097523505722305e-04,-1.350097523505839128e-04
-1.073820193403291715e-03,-1.073820193404063450e-03,-1.073820193404439885e-03,-1.073820193404520767e-03,-1.073820193405565504e-03,-1.073820193404126334e-03,-1.073820193403955247e-03,-1.073820193404515779e-03,7.749866317207072081e-05,-1.481049630428102966e-04,-8.025570261867128938e-05,-8.025570261898784931e-05,-7.670700085921108142e-05,-9.891945422191261142e-05,-8.027825795185060040e-05,-1.374762217387154794e-04,-1.374762217357371761e-04,-7.670700085828135095e-05,-8.414867931291521305e-05,-1.493492662080357408e-04,-1.493492662063045139e-04,-7.670700085901200835e-05,-8.843858441226446778e-05,-8.414867931274933011e-05,-8.843858441283714337e-05,-8.843858441264179724e-05,-8.843858441272426437e-05,-1.493492662099907200e-04,-7.670700085792905301e-05,-8.751484617608102973e-05,2.391972460972461721e-04,-4.798127147543876001e-04,-4.798127147550780200e-04,-4.798127147549598962e-04,-4.798127147550467950e-04,2.768413820954509293e-04,-4.798127147548244252e-04,2.768413820954745649e-04,-4.798127147547937964e-04,-4.798127147548613422e-04,-4.798127147549604925e-04,-4.798127147549260691e-04,-4.798127147548900194e-04,-4.798127147548593365e-04,-4.798127147549561557e-04,2.768413820953940087e-04,-4.798127147549120287e-04,2.768413820954053386e-04,2.768413820954014897e-04,-4.798127147548674680e-04,2.768413820954207342e-04,-4.798127147548387366e-04,-4.798127147548564091e-04,2.768413820953731920e-04,-4.798127147549059572e-04,2.768413820954600366e-04,-4.798127147548256720e-04,-4.798127147548916457e-04,-4.798127147548091921e-04,-8.027825795131107430e-05,1.848548109157023469e-04,1.848548109157003411e-04,1.848548109156652401e-04,1.848548109157328130e-04
